"uniqueID","island","site","transect","topcolor","bowlcolor","partial","other","insectorders","count"
"SaipanForbiAL1","Saipan","ForbiA","L1","r","b",0,0,"Lepidoptera",0
"SaipanForbiAL1","Saipan","ForbiA","L1","r","b",0,0,"Hemiptera",0
"SaipanForbiAL1","Saipan","ForbiA","L1","r","b",0,0,"Blattodea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","b",0,0,"Coleoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","b",0,0,"Araneae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","b",0,0,"Formicidae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","b",0,0,"Isoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","b",0,0,"Apoidea",2
"SaipanForbiAL2","Saipan","ForbiA","L2","y","b",0,0,"Crabronidae",1
"SaipanForbiAL2","Saipan","ForbiA","L2","y","b",0,0,"Trichoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","b",0,0,"Diptera",1
"SaipanForbiAL2","Saipan","ForbiA","L2","y","b",0,0,"Lepidoptera",1
"SaipanForbiAL2","Saipan","ForbiA","L2","y","b",0,0,"Hemiptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","b",0,0,"Blattodea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","y",0,0,"Coleoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","y",0,0,"Araneae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","y",0,0,"Formicidae",3
"SaipanForbiAL2","Saipan","ForbiA","L2","y","y",0,0,"Isoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","y",0,0,"Apoidea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","y",0,0,"Crabronidae",1
"SaipanForbiAL2","Saipan","ForbiA","L2","y","y",0,0,"Trichoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","y",0,0,"Diptera",7
"SaipanForbiAL2","Saipan","ForbiA","L2","y","y",0,0,"Lepidoptera",3
"SaipanForbiAL2","Saipan","ForbiA","L2","y","y",0,0,"Hemiptera",2
"SaipanForbiAL2","Saipan","ForbiA","L2","y","y",0,0,"Blattodea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","w",0,0,"Coleoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","w",0,0,"Araneae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","w",0,0,"Formicidae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","w",0,0,"Isoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","w",0,0,"Apoidea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","w",0,0,"Crabronidae",1
"SaipanForbiAL2","Saipan","ForbiA","L2","y","w",0,0,"Trichoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","w",0,0,"Diptera",7
"SaipanForbiAL2","Saipan","ForbiA","L2","y","w",0,0,"Lepidoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","w",0,0,"Hemiptera",2
"SaipanForbiAL2","Saipan","ForbiA","L2","y","w",0,0,"Blattodea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","r",0,0,"Coleoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","r",0,0,"Araneae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","r",0,0,"Formicidae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","r",0,0,"Isoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","r",0,0,"Apoidea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","r",0,0,"Crabronidae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","r",0,0,"Trichoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","r",0,0,"Diptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","r",0,0,"Lepidoptera",4
"SaipanForbiAL2","Saipan","ForbiA","L2","y","r",0,0,"Hemiptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","y","r",0,0,"Blattodea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","y",0,0,"Coleoptera",1
"SaipanForbiAL2","Saipan","ForbiA","L2","b","y",0,0,"Araneae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","y",0,0,"Formicidae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","y",0,0,"Isoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","y",0,0,"Apoidea",1
"SaipanForbiAL2","Saipan","ForbiA","L2","b","y",0,0,"Crabronidae",1
"SaipanForbiAL2","Saipan","ForbiA","L2","b","y",0,0,"Trichoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","y",0,0,"Diptera",15
"SaipanForbiAL2","Saipan","ForbiA","L2","b","y",0,0,"Lepidoptera",3
"SaipanForbiAL2","Saipan","ForbiA","L2","b","y",0,0,"Hemiptera",5
"SaipanForbiAL2","Saipan","ForbiA","L2","b","y",0,0,"Blattodea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","b",0,0,"Coleoptera",1
"SaipanForbiAL2","Saipan","ForbiA","L2","b","b",0,0,"Araneae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","b",0,0,"Formicidae",1
"SaipanForbiAL2","Saipan","ForbiA","L2","b","b",0,0,"Isoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","b",0,0,"Apoidea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","b",0,0,"Crabronidae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","b",0,0,"Trichoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","b",0,0,"Diptera",2
"SaipanForbiAL2","Saipan","ForbiA","L2","b","b",0,0,"Lepidoptera",3
"SaipanForbiAL2","Saipan","ForbiA","L2","b","b",0,0,"Hemiptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","b",0,0,"Blattodea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","w",0,0,"Coleoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","w",0,0,"Araneae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","w",0,0,"Formicidae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","w",0,0,"Isoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","w",0,0,"Apoidea",1
"SaipanForbiAL2","Saipan","ForbiA","L2","b","w",0,0,"Crabronidae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","w",0,0,"Trichoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","w",0,0,"Diptera",4
"SaipanForbiAL2","Saipan","ForbiA","L2","b","w",0,0,"Lepidoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","w",0,0,"Hemiptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","w",0,0,"Blattodea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","r",0,0,"Coleoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","r",0,0,"Araneae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","r",0,0,"Formicidae",1
"SaipanForbiAL2","Saipan","ForbiA","L2","b","r",0,0,"Isoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","r",0,0,"Apoidea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","r",0,0,"Crabronidae",1
"SaipanForbiAL2","Saipan","ForbiA","L2","b","r",0,0,"Trichoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","b","r",0,0,"Diptera",2
"SaipanForbiAL2","Saipan","ForbiA","L2","b","r",0,0,"Lepidoptera",3
"SaipanForbiAL2","Saipan","ForbiA","L2","b","r",0,0,"Hemiptera",1
"SaipanForbiAL2","Saipan","ForbiA","L2","b","r",0,0,"Blattodea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","y",0,0,"Coleoptera",2
"SaipanForbiAL2","Saipan","ForbiA","L2","w","y",0,0,"Araneae",1
"SaipanForbiAL2","Saipan","ForbiA","L2","w","y",0,0,"Formicidae",2
"SaipanForbiAL2","Saipan","ForbiA","L2","w","y",0,0,"Isoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","y",0,0,"Apoidea",3
"SaipanForbiAL2","Saipan","ForbiA","L2","w","y",0,0,"Crabronidae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","y",0,0,"Trichoptera",1
"SaipanForbiAL2","Saipan","ForbiA","L2","w","y",0,0,"Diptera",4
"SaipanForbiAL2","Saipan","ForbiA","L2","w","y",0,0,"Lepidoptera",5
"SaipanForbiAL2","Saipan","ForbiA","L2","w","y",0,0,"Hemiptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","y",0,0,"Blattodea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","b",0,0,"Coleoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","b",0,0,"Araneae",1
"SaipanForbiAL2","Saipan","ForbiA","L2","w","b",0,0,"Formicidae",1
"SaipanForbiAL2","Saipan","ForbiA","L2","w","b",0,0,"Isoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","b",0,0,"Apoidea",2
"SaipanForbiAL2","Saipan","ForbiA","L2","w","b",0,0,"Crabronidae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","b",0,0,"Trichoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","b",0,0,"Diptera",1
"SaipanForbiAL2","Saipan","ForbiA","L2","w","b",0,0,"Lepidoptera",3
"SaipanForbiAL2","Saipan","ForbiA","L2","w","b",0,0,"Hemiptera",1
"SaipanForbiAL2","Saipan","ForbiA","L2","w","b",0,0,"Blattodea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","w",0,0,"Coleoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","w",0,0,"Araneae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","w",0,0,"Formicidae",1
"SaipanForbiAL2","Saipan","ForbiA","L2","w","w",0,0,"Isoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","w",0,0,"Apoidea",2
"SaipanForbiAL2","Saipan","ForbiA","L2","w","w",0,0,"Crabronidae",2
"SaipanForbiAL2","Saipan","ForbiA","L2","w","w",0,0,"Trichoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","w",0,0,"Diptera",4
"SaipanForbiAL2","Saipan","ForbiA","L2","w","w",0,0,"Lepidoptera",2
"SaipanForbiAL2","Saipan","ForbiA","L2","w","w",0,0,"Hemiptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","w",0,0,"Blattodea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","r",0,0,"Coleoptera",1
"SaipanForbiAL2","Saipan","ForbiA","L2","w","r",0,0,"Araneae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","r",0,0,"Formicidae",1
"SaipanForbiAL2","Saipan","ForbiA","L2","w","r",0,0,"Isoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","r",0,0,"Apoidea",2
"SaipanForbiAL2","Saipan","ForbiA","L2","w","r",0,0,"Crabronidae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","r",0,0,"Trichoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","r",0,0,"Diptera",1
"SaipanForbiAL2","Saipan","ForbiA","L2","w","r",0,0,"Lepidoptera",7
"SaipanForbiAL2","Saipan","ForbiA","L2","w","r",0,0,"Hemiptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","w","r",0,0,"Blattodea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","y",0,0,"Coleoptera",1
"SaipanForbiAL2","Saipan","ForbiA","L2","r","y",0,0,"Araneae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","y",0,0,"Formicidae",2
"SaipanForbiAL2","Saipan","ForbiA","L2","r","y",0,0,"Isoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","y",0,0,"Apoidea",1
"SaipanForbiAL2","Saipan","ForbiA","L2","r","y",0,0,"Crabronidae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","y",0,0,"Trichoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","y",0,0,"Diptera",6
"SaipanForbiAL2","Saipan","ForbiA","L2","r","y",0,0,"Lepidoptera",6
"SaipanForbiAL2","Saipan","ForbiA","L2","r","y",0,0,"Hemiptera",1
"SaipanForbiAL2","Saipan","ForbiA","L2","r","y",0,0,"Blattodea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","b",0,0,"Coleoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","b",0,0,"Araneae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","b",0,0,"Formicidae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","b",0,0,"Isoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","b",0,0,"Apoidea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","b",0,0,"Crabronidae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","b",0,0,"Trichoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","b",0,0,"Diptera",3
"SaipanForbiAL2","Saipan","ForbiA","L2","r","b",0,0,"Lepidoptera",6
"SaipanForbiAL2","Saipan","ForbiA","L2","r","b",0,0,"Hemiptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","b",0,0,"Blattodea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","w",0,0,"Coleoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","w",0,0,"Araneae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","w",0,0,"Formicidae",1
"SaipanForbiAL2","Saipan","ForbiA","L2","r","w",0,0,"Isoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","w",0,0,"Apoidea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","w",0,0,"Crabronidae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","w",0,0,"Trichoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","w",0,0,"Diptera",6
"SaipanForbiAL2","Saipan","ForbiA","L2","r","w",0,0,"Lepidoptera",2
"SaipanForbiAL2","Saipan","ForbiA","L2","r","w",0,0,"Hemiptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","w",0,0,"Blattodea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","r",0,0,"Coleoptera",1
"SaipanForbiAL2","Saipan","ForbiA","L2","r","r",0,0,"Araneae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","r",0,0,"Formicidae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","r",0,0,"Isoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","r",0,0,"Apoidea",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","r",0,0,"Crabronidae",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","r",0,0,"Trichoptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","r",0,0,"Diptera",2
"SaipanForbiAL2","Saipan","ForbiA","L2","r","r",0,0,"Lepidoptera",5
"SaipanForbiAL2","Saipan","ForbiA","L2","r","r",0,0,"Hemiptera",0
"SaipanForbiAL2","Saipan","ForbiA","L2","r","r",0,0,"Blattodea",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","y",0,0,"Coleoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","y",0,0,"Araneae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","y",0,0,"Formicidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","y",0,0,"Isoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","y",0,0,"Apoidea",2
"SaipanForbiAL3","Saipan","ForbiA","L3","r","y",0,0,"Crabronidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","y",0,0,"Trichoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","y",0,0,"Diptera",3
"SaipanForbiAL3","Saipan","ForbiA","L3","r","y",0,0,"Lepidoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","y",0,0,"Hemiptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","y",0,0,"Blattodea",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","b",0,0,"Coleoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","b",0,0,"Araneae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","b",0,0,"Formicidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","b",0,0,"Isoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","b",0,0,"Apoidea",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","b",0,0,"Crabronidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","b",0,0,"Trichoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","b",0,0,"Diptera",5
"SaipanForbiAL3","Saipan","ForbiA","L3","r","b",0,0,"Lepidoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","b",0,0,"Hemiptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","b",0,0,"Blattodea",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","w",0,0,"Coleoptera",2
"SaipanForbiAL3","Saipan","ForbiA","L3","r","w",0,0,"Araneae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","w",0,0,"Formicidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","w",0,0,"Isoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","w",0,0,"Apoidea",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","w",0,0,"Crabronidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","w",0,0,"Trichoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","w",0,0,"Diptera",4
"SaipanForbiAL3","Saipan","ForbiA","L3","r","w",0,0,"Lepidoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","w",0,0,"Hemiptera",1
"SaipanForbiAL3","Saipan","ForbiA","L3","r","w",0,0,"Blattodea",1
"SaipanForbiAL3","Saipan","ForbiA","L3","r","r",0,0,"Coleoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","r",0,0,"Araneae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","r",0,0,"Formicidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","r",0,0,"Isoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","r",0,0,"Apoidea",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","r",0,0,"Crabronidae",1
"SaipanForbiAL3","Saipan","ForbiA","L3","r","r",0,0,"Trichoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","r",0,0,"Diptera",5
"SaipanForbiAL3","Saipan","ForbiA","L3","r","r",0,0,"Lepidoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","r","r",0,0,"Hemiptera",1
"SaipanForbiAL3","Saipan","ForbiA","L3","r","r",0,0,"Blattodea",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","y",0,0,"Coleoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","y",0,0,"Araneae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","y",0,0,"Formicidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","y",0,0,"Isoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","y",0,0,"Apoidea",3
"SaipanForbiAL3","Saipan","ForbiA","L3","w","y",0,0,"Crabronidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","y",0,0,"Trichoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","y",0,0,"Diptera",1
"SaipanForbiAL3","Saipan","ForbiA","L3","w","y",0,0,"Lepidoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","y",0,0,"Hemiptera",1
"SaipanForbiAL3","Saipan","ForbiA","L3","w","y",0,0,"Blattodea",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","b",0,0,"Coleoptera",1
"SaipanForbiAL3","Saipan","ForbiA","L3","w","b",0,0,"Araneae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","b",0,0,"Formicidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","b",0,0,"Isoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","b",0,0,"Apoidea",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","b",0,0,"Crabronidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","b",0,0,"Trichoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","b",0,0,"Diptera",1
"SaipanForbiAL3","Saipan","ForbiA","L3","w","b",0,0,"Lepidoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","b",0,0,"Hemiptera",1
"SaipanForbiAL3","Saipan","ForbiA","L3","w","b",0,0,"Blattodea",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","w",0,0,"Coleoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","w",0,0,"Araneae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","w",0,0,"Formicidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","w",0,0,"Isoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","w",0,0,"Apoidea",1
"SaipanForbiAL3","Saipan","ForbiA","L3","w","w",0,0,"Crabronidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","w",0,0,"Trichoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","w",0,0,"Diptera",2
"SaipanForbiAL3","Saipan","ForbiA","L3","w","w",0,0,"Lepidoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","w",0,0,"Hemiptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","w",0,0,"Blattodea",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","y",0,0,"Coleoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","y",0,0,"Araneae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","y",0,0,"Formicidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","y",0,0,"Isoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","y",0,0,"Apoidea",1
"SaipanForbiAL3","Saipan","ForbiA","L3","b","y",0,0,"Crabronidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","y",0,0,"Trichoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","y",0,0,"Diptera",8
"SaipanForbiAL3","Saipan","ForbiA","L3","b","y",0,0,"Lepidoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","y",0,0,"Hemiptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","y",0,0,"Blattodea",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","r",0,0,"Coleoptera",1
"SaipanForbiAL3","Saipan","ForbiA","L3","w","r",0,0,"Araneae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","r",0,0,"Formicidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","r",0,0,"Isoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","r",0,0,"Apoidea",1
"SaipanForbiAL3","Saipan","ForbiA","L3","w","r",0,0,"Crabronidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","r",0,0,"Trichoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","w","r",0,0,"Diptera",1
"SaipanForbiAL3","Saipan","ForbiA","L3","w","r",0,0,"Lepidoptera",2
"SaipanForbiAL3","Saipan","ForbiA","L3","w","r",0,0,"Hemiptera",1
"SaipanForbiAL3","Saipan","ForbiA","L3","w","r",0,0,"Blattodea",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","w",0,0,"Coleoptera",2
"SaipanForbiAL3","Saipan","ForbiA","L3","b","w",0,0,"Araneae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","w",0,0,"Formicidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","w",0,0,"Isoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","w",0,0,"Apoidea",2
"SaipanForbiAL3","Saipan","ForbiA","L3","b","w",0,0,"Crabronidae",11
"SaipanForbiAL3","Saipan","ForbiA","L3","b","w",0,0,"Trichoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","w",0,0,"Diptera",7
"SaipanForbiAL3","Saipan","ForbiA","L3","b","w",0,0,"Lepidoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","w",0,0,"Hemiptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","w",0,0,"Blattodea",1
"SaipanForbiAL3","Saipan","ForbiA","L3","b","b",0,0,"Coleoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","b",0,0,"Araneae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","b",0,0,"Formicidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","b",0,0,"Isoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","b",0,0,"Apoidea",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","b",0,0,"Crabronidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","b",0,0,"Trichoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","b",0,0,"Diptera",2
"SaipanForbiAL3","Saipan","ForbiA","L3","b","b",0,0,"Lepidoptera",1
"SaipanForbiAL3","Saipan","ForbiA","L3","b","b",0,0,"Hemiptera",1
"SaipanForbiAL3","Saipan","ForbiA","L3","b","b",0,0,"Blattodea",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","r",0,0,"Coleoptera",1
"SaipanForbiAL3","Saipan","ForbiA","L3","b","r",0,0,"Araneae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","r",0,0,"Formicidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","r",0,0,"Isoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","r",0,0,"Apoidea",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","r",0,0,"Crabronidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","r",0,0,"Trichoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","r",0,0,"Diptera",1
"SaipanForbiAL3","Saipan","ForbiA","L3","b","r",0,0,"Lepidoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","b","r",0,0,"Hemiptera",1
"SaipanForbiAL3","Saipan","ForbiA","L3","b","r",0,0,"Blattodea",0
"SaipanForbiAL3","Saipan","ForbiA","L3","y","y",0,0,"Coleoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","y","y",0,0,"Araneae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","y","y",0,0,"Formicidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","y","y",0,0,"Isoptera",0
"SaipanForbiAL3","Saipan","ForbiA","L3","y","y",0,0,"Apoidea",3
"SaipanForbiAL3","Saipan","ForbiA","L3","y","y",0,0,"Crabronidae",0
"SaipanForbiAL3","Saipan","ForbiA","L3","y","y",0,0,"Trichoptera",1
"SaipanForbiAL3","Saipan","ForbiA","L3","y","y",0,0,"Diptera",1
"SaipanForbiAL3","Saipan","ForbiA","L3","y","y",0,0,"Lepidoptera",3
"SaipanForbiAL3","Saipan","ForbiA","L3","y","y",0,0,"Hemiptera",0
